"year","county","make","model","fuel_type","sales"
2023,"Madera","Hyundai","TUCSON Plug-in Hybrid","PHEV",2
2023,"Madera","Jeep","Grand Cherokee","PHEV",3
2023,"Madera","Jeep","Wrangler","PHEV",17
2023,"Madera","Kia","EV6","Electric",1
2023,"Madera","Kia","Niro EV","Electric",1
2023,"Madera","Kia","Niro Plug-In Hybrid","PHEV",2
2023,"Madera","Kia","Sorento Plug-In Hybrid","PHEV",1
2023,"Madera","Kia","Sportage Plug-In Hybrid","PHEV",3
2023,"Madera","Lexus","NX 450h+","PHEV",2
2023,"Madera","Lexus","RZ 450e","Electric",4
2023,"Madera","Lucid","Air","Electric",1
2023,"Madera","McLaren","Artura","PHEV",1
2023,"Madera","Mercedes-Benz","EQB","Electric",1
2023,"Madera","Mercedes-Benz","EQE","Electric",2
2023,"Madera","Mercedes-Benz","EQS","Electric",1
2023,"Madera","Mercedes-Benz","GLE","PHEV",2
2023,"Madera","Mitsubishi","Outlander PHEV","PHEV",4
2023,"Madera","Nissan","Ariya","Electric",6
2023,"Madera","Nissan","LEAF","Electric",3
2023,"Madera","Polestar","2","Electric",1
2023,"Madera","Porsche","Panamera","PHEV",1
2023,"Madera","Rivian","R1S","Electric",4
2023,"Madera","Rivian","R1T","Electric",5
2023,"Madera","Tesla","Model 3","Electric",108
2023,"Madera","Tesla","Model S","Electric",6
2023,"Madera","Tesla","Model X","Electric",9
2023,"Madera","Tesla","Model Y","Electric",125
2023,"Madera","Toyota","Prius Prime","PHEV",2
2023,"Madera","Toyota","RAV4 Prime","PHEV",16
2023,"Madera","Toyota/Subaru","bZ4X/Solterra","Electric",8
2023,"Madera","Volkswagen","ID.4","Electric",9
2023,"Madera","Volvo","XC90 Recharge","PHEV",1
2023,"Marin","Audi","Q4 e-tron","Electric",65
2023,"Marin","Audi","Q4 e-tron Sportback","Electric",16
2023,"Marin","Audi","Q5","PHEV",30
2023,"Marin","Audi","Q8 e-tron","Electric",44
2023,"Marin","Audi","Q8 e-tron Sportback","Electric",10
2023,"Marin","Audi","RS e-tron GT","Electric",8
2023,"Marin","Audi","e-tron","Electric",11
2023,"Marin","Audi","e-tron GT","Electric",10
2023,"Marin","Audi","e-tron S","Electric",1
2023,"Marin","Audi","e-tron Sportback","Electric",8
2023,"Marin","BMW","3 Series","PHEV",21
2023,"Marin","BMW","5 Series","PHEV",16
2023,"Marin","BMW","X5","PHEV",85
2023,"Marin","BMW","XM","PHEV",2
2023,"Marin","BMW","i4","Electric",144
2023,"Marin","BMW","i5","Electric",3
2023,"Marin","BMW","i7","Electric",1
2023,"Marin","BMW","iX","Electric",90
2023,"Marin","Cadillac","LYRIQ","Electric",11
2023,"Marin","Chevrolet","Bolt EUV","Electric",105
2023,"Marin","Chevrolet","Bolt EV","Electric",88
2023,"Marin","Chrysler","Pacifica Hybrid","PHEV",4
2023,"Marin","Chrysler","Pacifica Plug-In Hybrid","PHEV",13
2023,"Marin","Ferrari","296 GTB","PHEV",3
2023,"Marin","Ferrari","SF90 Spider","PHEV",1
2023,"Marin","Ferrari","SF90 Stradale","PHEV",1
2023,"Marin","Fisker","Ocean","Electric",19
2023,"Marin","Ford","E-Transit","Electric",8
2023,"Marin","Ford","Escape Plug-In Hybrid","PHEV",8
2023,"Marin","Ford","F-150 Lightning","Electric",41
2023,"Marin","Ford","Mustang Mach-E","Electric",92
2023,"Marin","Genesis","Electrified GV70","Electric",6
2023,"Marin","Genesis","GV60","Electric",7
2023,"Marin","Hyundai","IONIQ 5","Electric",74
2023,"Marin","Hyundai","IONIQ 6","Electric",20
2023,"Marin","Hyundai","KONA Electric","Electric",19
2023,"Marin","Hyundai","NEXO","Hydrogen",2
2023,"Marin","Hyundai","SANTA FE Plug-In Hybrid","PHEV",7
2023,"Marin","Hyundai","TUCSON Plug-in Hybrid","PHEV",15
2023,"Marin","Jaguar","I-PACE","Electric",2
2023,"Marin","Jeep","Grand Cherokee","PHEV",29
2023,"Marin","Jeep","Wrangler","PHEV",74
2023,"Marin","Jeep","Wrangler Unlimited","PHEV",1
2023,"Marin","Kia","EV6","Electric",53
2023,"Marin","Kia","Niro EV","Electric",32
2023,"Marin","Kia","Niro Plug-In Hybrid","PHEV",9
2023,"Marin","Kia","Sorento Plug-In Hybrid","PHEV",18
2023,"Marin","Kia","Sportage Plug-In Hybrid","PHEV",20
2023,"Marin","Land Rover","Range Rover","PHEV",2
2023,"Marin","Lexus","NX 450h+","PHEV",42
2023,"Marin","Lexus","RX 450h+","PHEV",3
2023,"Marin","Lexus","RZ 450e","Electric",18
2023,"Marin","Lincoln","Aviator","PHEV",3
2023,"Marin","Lincoln","Corsair","PHEV",5
2023,"Marin","Lucid","Air","Electric",25
2023,"Marin","MINI","Countryman Plug-in Hybrid","PHEV",1
2023,"Marin","MINI","Hardtop 2 Door","Electric",12
2023,"Marin","Mazda","CX-90 PHEV","PHEV",24
2023,"Marin","Mercedes-Benz","EQB","Electric",21
2023,"Marin","Mercedes-Benz","EQE","Electric",35
2023,"Marin","Mercedes-Benz","EQS","Electric",49
2023,"Marin","Mercedes-Benz","S-Class","PHEV",1
2023,"Marin","Mitsubishi","Outlander PHEV","PHEV",5
2023,"Marin","Nissan","Ariya","Electric",11
2023,"Marin","Nissan","LEAF","Electric",16
2023,"Marin","Polestar","2","Electric",49
2023,"Marin","Porsche","Cayenne","PHEV",4
2023,"Marin","Porsche","Panamera","PHEV",3
2023,"Marin","Porsche","Taycan","Electric",44
2023,"Marin","Rivian","R1S","Electric",207
2023,"Marin","Rivian","R1T","Electric",71
2023,"Marin","Subaru","Crosstrek","PHEV",6
2023,"Marin","Tesla","Model 3","Electric",532
2023,"Marin","Tesla","Model S","Electric",49
2023,"Marin","Tesla","Model X","Electric",77
2023,"Marin","Tesla","Model Y","Electric",1074
2023,"Marin","Toyota","Mirai","Hydrogen",8
2023,"Marin","Toyota","Prius Prime","PHEV",27
2023,"Marin","Toyota","RAV4 Prime","PHEV",80
2023,"Marin","Toyota/Subaru","bZ4X/Solterra","Electric",52
2023,"Marin","VinFast","VF8","Electric",6
2023,"Marin","Volkswagen","ID.4","Electric",274
2023,"Marin","Volvo","C40 Recharge","Electric",33
2023,"Marin","Volvo","S60 Recharge","PHEV",8
2023,"Marin","Volvo","V60 Recharge","PHEV",7
2023,"Marin","Volvo","XC40 Recharge","Electric",43
2023,"Marin","Volvo","XC60 Recharge","PHEV",49
2023,"Marin","Volvo","XC90 Recharge","PHEV",81
2023,"Mariposa","Audi","Q4 e-tron","Electric",1
2023,"Mariposa","BMW","i4","Electric",1
2023,"Mariposa","Chevrolet","Bolt EV","Electric",3
2023,"Mariposa","Chrysler","Pacifica Plug-In Hybrid","PHEV",2
2023,"Mariposa","Ford","F-150 Lightning","Electric",3
2023,"Mariposa","Hyundai","IONIQ 5","Electric",3
2023,"Mariposa","Hyundai","TUCSON Plug-in Hybrid","PHEV",1
2023,"Mariposa","Jeep","Wrangler","PHEV",2
2023,"Mariposa","Kia","Niro Plug-In Hybrid","PHEV",1
2023,"Mariposa","Kia","Sportage Plug-In Hybrid","PHEV",1
2023,"Mariposa","Rivian","R1S","Electric",1
2023,"Mariposa","Tesla","Model 3","Electric",6
2023,"Mariposa","Tesla","Model Y","Electric",9
2023,"Mariposa","Toyota","RAV4 Prime","PHEV",2
2023,"Mariposa","Toyota/Subaru","bZ4X/Solterra","Electric",1
2023,"Mariposa","Volkswagen","ID.4","Electric",1
2023,"Mariposa","Volvo","S60 Recharge","PHEV",1
2023,"Mariposa","Volvo","XC40 Recharge","Electric",2
2023,"Mendocino","Audi","Q5","PHEV",3
2023,"Mendocino","BMW","X5","PHEV",3
2023,"Mendocino","BMW","XM","PHEV",1
2023,"Mendocino","BMW","i4","Electric",3
2023,"Mendocino","BMW","iX","Electric",1
2023,"Mendocino","Chevrolet","Blazer EV","Electric",1
2023,"Mendocino","Chevrolet","Bolt EUV","Electric",24
2023,"Mendocino","Chevrolet","Bolt EV","Electric",11
2023,"Mendocino","Ford","E-Transit","Electric",2
2023,"Mendocino","Ford","F-150 Lightning","Electric",20
2023,"Mendocino","Ford","Mustang Mach-E","Electric",9
2023,"Mendocino","Genesis","GV60","Electric",2
2023,"Mendocino","Hyundai","IONIQ 5","Electric",8
2023,"Mendocino","Hyundai","IONIQ 6","Electric",2
2023,"Mendocino","Hyundai","KONA Electric","Electric",3
2023,"Mendocino","Hyundai","TUCSON Plug-in Hybrid","PHEV",4
2023,"Mendocino","Jeep","Grand Cherokee","PHEV",4
2023,"Mendocino","Jeep","Wrangler","PHEV",3
2023,"Mendocino","Jeep","Wrangler Unlimited","PHEV",1
2023,"Mendocino","Kia","EV6","Electric",3
2023,"Mendocino","Kia","Niro EV","Electric",1
2023,"Mendocino","Kia","Niro Plug-In Hybrid","PHEV",4
2023,"Mendocino","Lexus","NX 450h+","PHEV",2
2023,"Mendocino","Mazda","CX-90 PHEV","PHEV",3
2023,"Mendocino","Mercedes-Benz","EQB","Electric",2
2023,"Mendocino","Mercedes-Benz","EQS","Electric",1
2023,"Mendocino","Nissan","Ariya","Electric",3
2023,"Mendocino","Nissan","LEAF","Electric",4
2023,"Mendocino","Polestar","2","Electric",1
2023,"Mendocino","Rivian","R1S","Electric",3
2023,"Mendocino","Rivian","R1T","Electric",5
2023,"Mendocino","Subaru","Crosstrek","PHEV",1
2023,"Mendocino","Tesla","Model 3","Electric",33
2023,"Mendocino","Tesla","Model X","Electric",3
2023,"Mendocino","Tesla","Model Y","Electric",57
2023,"Mendocino","Toyota","Prius Prime","PHEV",3
2023,"Mendocino","Toyota","RAV4 Prime","PHEV",16
2023,"Mendocino","Toyota/Subaru","bZ4X/Solterra","Electric",7
2023,"Mendocino","Volkswagen","ID.4","Electric",17
2023,"Mendocino","Volvo","C40 Recharge","Electric",2
2023,"Mendocino","Volvo","S60 Recharge","PHEV",1
2023,"Mendocino","Volvo","XC60 Recharge","PHEV",2
2023,"Mendocino","Volvo","XC90 Recharge","PHEV",4
2023,"Merced","Audi","Q4 e-tron","Electric",3
2023,"Merced","BMW","3 Series","PHEV",1
2023,"Merced","BMW","X5","PHEV",4
2023,"Merced","BMW","i4","Electric",9
2023,"Merced","BMW","i7","Electric",2
2023,"Merced","BMW","iX","Electric",1
2023,"Merced","Cadillac","LYRIQ","Electric",5
2023,"Merced","Chevrolet","Bolt EUV","Electric",25
2023,"Merced","Chevrolet","Bolt EV","Electric",10
2023,"Merced","Chrysler","Pacifica Hybrid","PHEV",1
2023,"Merced","Chrysler","Pacifica Plug-In Hybrid","PHEV",2
2023,"Merced","Fisker","Ocean","Electric",3
2023,"Merced","Ford","Escape Plug-In Hybrid","PHEV",2
2023,"Merced","Ford","F-150 Lightning","Electric",24
2023,"Merced","Ford","Mustang Mach-E","Electric",28
2023,"Merced","GMC","HUMMER EV","Electric",1
2023,"Merced","Hyundai","IONIQ 5","Electric",11
2023,"Merced","Hyundai","IONIQ 6","Electric",1
2023,"Merced","Hyundai","KONA Electric","Electric",6
2023,"Merced","Hyundai","SANTA FE Plug-In Hybrid","PHEV",5
2023,"Merced","Hyundai","TUCSON Plug-in Hybrid","PHEV",3
2023,"Merced","Jeep","Grand Cherokee","PHEV",5
2023,"Merced","Jeep","Wrangler","PHEV",34
2023,"Merced","Kia","EV6","Electric",11
2023,"Merced","Kia","Niro EV","Electric",4
2023,"Merced","Kia","Niro Plug-In Hybrid","PHEV",2
2023,"Merced","Kia","Sorento Plug-In Hybrid","PHEV",7
2023,"Merced","Kia","Sportage Plug-In Hybrid","PHEV",4
2023,"Merced","Lexus","NX 450h+","PHEV",4
2023,"Merced","Lexus","RZ 450e","Electric",2
2023,"Merced","Lucid","Air","Electric",1
2023,"Merced","MINI","Hardtop 2 Door","Electric",1
2023,"Merced","Mazda","CX-90 PHEV","PHEV",1
2023,"Merced","McLaren","Artura","PHEV",1
2023,"Merced","Mercedes-Benz","EQB","Electric",6
2023,"Merced","Mercedes-Benz","EQE","Electric",3
2023,"Merced","Mercedes-Benz","EQS","Electric",4
2023,"Merced","Mitsubishi","Outlander PHEV","PHEV",3
2023,"Merced","Nissan","Ariya","Electric",3
2023,"Merced","Polestar","2","Electric",1
2023,"Merced","Rivian","R1S","Electric",4
2023,"Merced","Rivian","R1T","Electric",7
2023,"Merced","Tesla","Model 3","Electric",182
2023,"Merced","Tesla","Model S","Electric",4
2023,"Merced","Tesla","Model X","Electric",8
2023,"Merced","Tesla","Model Y","Electric",209
2023,"Merced","Toyota","Prius Prime","PHEV",8
2023,"Merced","Toyota","RAV4 Prime","PHEV",20
2023,"Merced","Toyota/Subaru","bZ4X/Solterra","Electric",18
2023,"Merced","Volkswagen","ID.4","Electric",21
2023,"Merced","Volvo","C40 Recharge","Electric",1
2023,"Merced","Volvo","S60 Recharge","PHEV",1
2023,"Merced","Volvo","XC90 Recharge","PHEV",2
2023,"Modoc","Chevrolet","Bolt EV","Electric",1
2023,"Modoc","Jeep","Wrangler","PHEV",1
2023,"Modoc","Rivian","R1T","Electric",1
2023,"Mono","Audi","Q8 e-tron","Electric",1
2023,"Mono","BMW","X5","PHEV",1
2023,"Mono","BMW","i4","Electric",1
2023,"Mono","BMW","iX","Electric",1
2023,"Mono","Chevrolet","Bolt EV","Electric",2
2023,"Mono","Ford","F-150 Lightning","Electric",1
2023,"Mono","Jeep","Grand Cherokee","PHEV",4
2023,"Mono","Jeep","Wrangler","PHEV",3
2023,"Mono","Kia","EV6","Electric",1
2023,"Mono","Kia","Sportage Plug-In Hybrid","PHEV",1
2023,"Mono","Mercedes-Benz","EQB","Electric",1
2023,"Mono","Rivian","R1S","Electric",5
2023,"Mono","Rivian","R1T","Electric",4
2023,"Mono","Tesla","Model 3","Electric",2
2023,"Mono","Tesla","Model Y","Electric",7
2023,"Mono","Toyota","Prius Prime","PHEV",1
2023,"Mono","Toyota","RAV4 Prime","PHEV",16
2023,"Mono","Toyota/Subaru","bZ4X/Solterra","Electric",1
2023,"Mono","Volkswagen","ID.4","Electric",1
2023,"Mono","Volvo","XC60 Recharge","PHEV",1
2023,"Monterey","Alfa Romeo","Tonale","PHEV",1
2023,"Monterey","Audi","Q4 e-tron","Electric",19
2023,"Monterey","Audi","Q4 e-tron Sportback","Electric",5
2023,"Monterey","Audi","Q5","PHEV",10
2023,"Monterey","Audi","Q8 e-tron","Electric",9
2023,"Monterey","Audi","Q8 e-tron Sportback","Electric",5
2023,"Monterey","Audi","RS e-tron GT","Electric",1
2023,"Monterey","Audi","e-tron","Electric",4
2023,"Monterey","Audi","e-tron GT","Electric",3
2023,"Monterey","Audi","e-tron S Sportback","Electric",1
2023,"Monterey","Audi","e-tron Sportback","Electric",2
2023,"Monterey","BMW","3 Series","PHEV",2
2023,"Monterey","BMW","5 Series","PHEV",11
2023,"Monterey","BMW","X5","PHEV",29
2023,"Monterey","BMW","XM","PHEV",2
2023,"Monterey","BMW","i4","Electric",38
2023,"Monterey","BMW","i7","Electric",1
2023,"Monterey","BMW","iX","Electric",23
2023,"Monterey","Cadillac","LYRIQ","Electric",11
2023,"Monterey","Chevrolet","Bolt EUV","Electric",75
2023,"Monterey","Chevrolet","Bolt EV","Electric",35
2023,"Monterey","Chrysler","Pacifica Hybrid","PHEV",3
2023,"Monterey","Chrysler","Pacifica Plug-In Hybrid","PHEV",17
2023,"Monterey","Dodge","Hornet","PHEV",2
2023,"Monterey","Fisker","Ocean","Electric",9
2023,"Monterey","Ford","E-Transit","Electric",5
2023,"Monterey","Ford","Escape Plug-In Hybrid","PHEV",4
2023,"Monterey","Ford","F-150 Lightning","Electric",36
2023,"Monterey","Ford","Mustang Mach-E","Electric",66
2023,"Monterey","GMC","HUMMER EV","Electric",1
2023,"Monterey","Genesis","GV60","Electric",3
2023,"Monterey","Hyundai","IONIQ 5","Electric",59
2023,"Monterey","Hyundai","IONIQ 6","Electric",17
2023,"Monterey","Hyundai","KONA Electric","Electric",14
2023,"Monterey","Hyundai","SANTA FE Plug-In Hybrid","PHEV",8
2023,"Monterey","Hyundai","TUCSON Plug-in Hybrid","PHEV",8
2023,"Monterey","Jaguar","I-PACE","Electric",2
2023,"Monterey","Jeep","Grand Cherokee","PHEV",27
2023,"Monterey","Jeep","Wrangler","PHEV",46
2023,"Monterey","Jeep","Wrangler Unlimited","PHEV",1
2023,"Monterey","Kia","EV6","Electric",15
2023,"Monterey","Kia","Niro EV","Electric",5
2023,"Monterey","Kia","Niro Plug-In Hybrid","PHEV",4
2023,"Monterey","Kia","Sorento Plug-In Hybrid","PHEV",9
2023,"Monterey","Kia","Sportage Plug-In Hybrid","PHEV",6
2023,"Monterey","Land Rover","Range Rover","PHEV",2
2023,"Monterey","Land Rover","Range Rover Sport","PHEV",1
2023,"Monterey","Lexus","NX 450h+","PHEV",14
2023,"Monterey","Lexus","RX 450h+","PHEV",4
2023,"Monterey","Lexus","RZ 450e","Electric",11
2023,"Monterey","Lincoln","Aviator","PHEV",2
2023,"Monterey","Lincoln","Corsair","PHEV",1
2023,"Monterey","Lucid","Air","Electric",4
2023,"Monterey","MINI","Countryman Plug-in Hybrid","PHEV",1
2023,"Monterey","MINI","Hardtop 2 Door","Electric",6
2023,"Monterey","Mazda","CX-90 PHEV","PHEV",10
2023,"Monterey","Mercedes-Benz","EQB","Electric",11
2023,"Monterey","Mercedes-Benz","EQE","Electric",12
2023,"Monterey","Mercedes-Benz","EQS","Electric",13
2023,"Monterey","Mercedes-Benz","GLE","PHEV",5
2023,"Monterey","Mercedes-Benz","S-Class","PHEV",1
2023,"Monterey","Mitsubishi","Outlander PHEV","PHEV",2
2023,"Monterey","Nissan","Ariya","Electric",12
2023,"Monterey","Nissan","LEAF","Electric",7
2023,"Monterey","Polestar","2","Electric",4
2023,"Monterey","Porsche","Cayenne","PHEV",4
2023,"Monterey","Porsche","Panamera","PHEV",1
2023,"Monterey","Porsche","Taycan","Electric",7
2023,"Monterey","Rivian","R1S","Electric",27
2023,"Monterey","Rivian","R1T","Electric",24
2023,"Monterey","Subaru","Crosstrek","PHEV",3
2023,"Monterey","Tesla","Model 3","Electric",361
2023,"Monterey","Tesla","Model S","Electric",24
2023,"Monterey","Tesla","Model X","Electric",29
2023,"Monterey","Tesla","Model Y","Electric",560
2023,"Monterey","Toyota","Mirai","Hydrogen",1
2023,"Monterey","Toyota","Prius Prime","PHEV",23
2023,"Monterey","Toyota","RAV4 Prime","PHEV",64
2023,"Monterey","Toyota/Subaru","bZ4X/Solterra","Electric",45
2023,"Monterey","VinFast","VF8","Electric",2
2023,"Monterey","Volkswagen","ID.4","Electric",85
2023,"Monterey","Volvo","C40 Recharge","Electric",5
2023,"Monterey","Volvo","S60 Recharge","PHEV",2
2023,"Monterey","Volvo","V60 Recharge","PHEV",1
2023,"Monterey","Volvo","XC40 Recharge","Electric",8
2023,"Monterey","Volvo","XC60 Recharge","PHEV",12
2023,"Monterey","Volvo","XC90 Recharge","PHEV",11
2023,"Napa","Alfa Romeo","Tonale","PHEV",1
2023,"Napa","Audi","Q4 e-tron","Electric",8
2023,"Napa","Audi","Q4 e-tron Sportback","Electric",3
2023,"Napa","Audi","Q5","PHEV",5
2023,"Napa","Audi","Q8 e-tron","Electric",7
2023,"Napa","Audi","Q8 e-tron Sportback","Electric",2
2023,"Napa","Audi","RS e-tron GT","Electric",1
2023,"Napa","Audi","e-tron","Electric",1
2023,"Napa","Audi","e-tron S","Electric",1
2023,"Napa","Audi","e-tron Sportback","Electric",1
2023,"Napa","BMW","3 Series","PHEV",5
2023,"Napa","BMW","5 Series","PHEV",4
2023,"Napa","BMW","X5","PHEV",15
2023,"Napa","BMW","i4","Electric",29
2023,"Napa","BMW","i5","Electric",1
2023,"Napa","BMW","i7","Electric",1
2023,"Napa","BMW","iX","Electric",20
2023,"Napa","Cadillac","LYRIQ","Electric",3
2023,"Napa","Chevrolet","Bolt EUV","Electric",34
2023,"Napa","Chevrolet","Bolt EV","Electric",17
2023,"Napa","Chrysler","Pacifica Hybrid","PHEV",1
2023,"Napa","Chrysler","Pacifica Plug-In Hybrid","PHEV",4
2023,"Napa","Ferrari","296 GTB","PHEV",1
2023,"Napa","Fisker","Ocean","Electric",9
2023,"Napa","Ford","E-Transit","Electric",3
2023,"Napa","Ford","Escape Plug-In Hybrid","PHEV",3
2023,"Napa","Ford","F-150 Lightning","Electric",46
2023,"Napa","Ford","Mustang Mach-E","Electric",36
2023,"Napa","Genesis","GV60","Electric",3
2023,"Napa","Hyundai","IONIQ 5","Electric",22
2023,"Napa","Hyundai","IONIQ 6","Electric",11
2023,"Napa","Hyundai","KONA Electric","Electric",2
2023,"Napa","Hyundai","SANTA FE Plug-In Hybrid","PHEV",3
2023,"Napa","Hyundai","TUCSON Plug-in Hybrid","PHEV",7
2023,"Napa","Jeep","Grand Cherokee","PHEV",8
2023,"Napa","Jeep","Wrangler","PHEV",27
2023,"Napa","Jeep","Wrangler Unlimited","PHEV",3
2023,"Napa","Kia","EV6","Electric",10
2023,"Napa","Kia","Niro EV","Electric",4
2023,"Napa","Kia","Niro Plug-In Hybrid","PHEV",5
2023,"Napa","Kia","Sorento Plug-In Hybrid","PHEV",1
2023,"Napa","Kia","Sportage Plug-In Hybrid","PHEV",2
2023,"Napa","Lexus","NX 450h+","PHEV",8
2023,"Napa","Lexus","RZ 450e","Electric",7
2023,"Napa","Lincoln","Aviator","PHEV",1
2023,"Napa","Lincoln","Corsair","PHEV",2
2023,"Napa","Lucid","Air","Electric",8
2023,"Napa","MINI","Hardtop 2 Door","Electric",9
2023,"Napa","Mazda","CX-90 PHEV","PHEV",4
2023,"Napa","McLaren","Artura","PHEV",1
2023,"Napa","Mercedes-Benz","EQB","Electric",10
2023,"Napa","Mercedes-Benz","EQE","Electric",11
2023,"Napa","Mercedes-Benz","EQS","Electric",21
2023,"Napa","Mercedes-Benz","GLE","PHEV",1
2023,"Napa","Mercedes-Benz","S-Class","PHEV",1
2023,"Napa","Nissan","Ariya","Electric",16
2023,"Napa","Nissan","LEAF","Electric",8
2023,"Napa","Polestar","2","Electric",1
2023,"Napa","Porsche","Cayenne","PHEV",3
2023,"Napa","Porsche","Panamera","PHEV",2
2023,"Napa","Porsche","Taycan","Electric",8
2023,"Napa","Rivian","EDV 500","Electric",28
2023,"Napa","Rivian","EDV 700","Electric",23
2023,"Napa","Rivian","R1S","Electric",46
2023,"Napa","Rivian","R1T","Electric",25
2023,"Napa","Subaru","Crosstrek","PHEV",1
2023,"Napa","Tesla","Model 3","Electric",185
2023,"Napa","Tesla","Model S","Electric",17
2023,"Napa","Tesla","Model X","Electric",28
2023,"Napa","Tesla","Model Y","Electric",349
2023,"Napa","Toyota","Mirai","Hydrogen",1
2023,"Napa","Toyota","Prius Prime","PHEV",14
2023,"Napa","Toyota","RAV4 Prime","PHEV",24
2023,"Napa","Toyota/Subaru","bZ4X/Solterra","Electric",25
2023,"Napa","Volkswagen","ID.4","Electric",47
2023,"Napa","Volvo","C40 Recharge","Electric",4
2023,"Napa","Volvo","S60 Recharge","PHEV",3
2023,"Napa","Volvo","V60 Recharge","PHEV",1
2023,"Napa","Volvo","XC40 Recharge","Electric",9
2023,"Napa","Volvo","XC60 Recharge","PHEV",8
2023,"Napa","Volvo","XC90 Recharge","PHEV",14
2023,"Nevada","Audi","Q4 e-tron","Electric",6
2023,"Nevada","Audi","Q4 e-tron Sportback","Electric",2
2023,"Nevada","Audi","Q5","PHEV",1
2023,"Nevada","Audi","Q8 e-tron","Electric",5
2023,"Nevada","Audi","Q8 e-tron Sportback","Electric",2
2023,"Nevada","Audi","RS e-tron GT","Electric",1
2023,"Nevada","Audi","e-tron Sportback","Electric",1
2023,"Nevada","BMW","5 Series","PHEV",1
2023,"Nevada","BMW","X5","PHEV",5
2023,"Nevada","BMW","i4","Electric",2
2023,"Nevada","BMW","iX","Electric",7
2023,"Nevada","Cadillac","LYRIQ","Electric",1
2023,"Nevada","Chevrolet","Bolt EUV","Electric",8
2023,"Nevada","Chevrolet","Bolt EV","Electric",11
2023,"Nevada","Chrysler","Pacifica Plug-In Hybrid","PHEV",1
2023,"Nevada","Fisker","Ocean","Electric",1
2023,"Nevada","Ford","E-Transit","Electric",1
2023,"Nevada","Ford","F-150 Lightning","Electric",20
2023,"Nevada","Ford","Mustang Mach-E","Electric",9
2023,"Nevada","Genesis","GV60","Electric",1
2023,"Nevada","Hyundai","IONIQ 5","Electric",17
2023,"Nevada","Hyundai","IONIQ 6","Electric",2
2023,"Nevada","Hyundai","SANTA FE Plug-In Hybrid","PHEV",3
2023,"Nevada","Hyundai","TUCSON Plug-in Hybrid","PHEV",7
2023,"Nevada","Jeep","Grand Cherokee","PHEV",5
2023,"Nevada","Jeep","Wrangler","PHEV",11
2023,"Nevada","Kia","EV6","Electric",7
2023,"Nevada","Kia","Sorento Plug-In Hybrid","PHEV",2
2023,"Nevada","Kia","Sportage Plug-In Hybrid","PHEV",9
2023,"Nevada","Lexus","NX 450h+","PHEV",4
2023,"Nevada","Lexus","RX 450h+","PHEV",1
2023,"Nevada","MINI","Hardtop 2 Door","Electric",2
2023,"Nevada","Mazda","CX-90 PHEV","PHEV",5
2023,"Nevada","Mercedes-Benz","EQB","Electric",2
2023,"Nevada","Mercedes-Benz","GLE","PHEV",1
2023,"Nevada","Mitsubishi","Outlander PHEV","PHEV",3
2023,"Nevada","Nissan","Ariya","Electric",2
2023,"Nevada","Porsche","Taycan","Electric",2
2023,"Nevada","Rivian","R1S","Electric",36
2023,"Nevada","Rivian","R1T","Electric",33
2023,"Nevada","Subaru","Crosstrek","PHEV",1
2023,"Nevada","Tesla","Model 3","Electric",39
2023,"Nevada","Tesla","Model S","Electric",5
2023,"Nevada","Tesla","Model X","Electric",10
2023,"Nevada","Tesla","Model Y","Electric",151
2023,"Nevada","Toyota","Mirai","Hydrogen",1
2023,"Nevada","Toyota","Prius Prime","PHEV",4
2023,"Nevada","Toyota","RAV4 Prime","PHEV",19
2023,"Nevada","Toyota/Subaru","bZ4X/Solterra","Electric",14
2023,"Nevada","VinFast","VF8","Electric",1
2023,"Nevada","Volkswagen","ID.4","Electric",22
2023,"Nevada","Volvo","XC40 Recharge","Electric",3
2023,"Nevada","Volvo","XC60 Recharge","PHEV",4
2023,"Nevada","Volvo","XC90 Recharge","PHEV",4
2023,"Orange","Alfa Romeo","Tonale","PHEV",21
2023,"Orange","Audi","Q4 e-tron","Electric",360
2023,"Orange","Audi","Q4 e-tron Sportback","Electric",110
2023,"Orange","Audi","Q5","PHEV",120
2023,"Orange","Audi","Q8 e-tron","Electric",317
2023,"Orange","Audi","Q8 e-tron Sportback","Electric",76
2023,"Orange","Audi","RS e-tron GT","Electric",30
2023,"Orange","Audi","SQ8 e-tron","Electric",1
2023,"Orange","Audi","SQ8 e-tron Sportback","Electric",2
2023,"Orange","Audi","e-tron","Electric",94
2023,"Orange","Audi","e-tron GT","Electric",122
2023,"Orange","Audi","e-tron S","Electric",8
2023,"Orange","Audi","e-tron S Sportback","Electric",6
2023,"Orange","Audi","e-tron Sportback","Electric",25
2023,"Orange","BMW","3 Series","PHEV",199
2023,"Orange","BMW","5 Series","PHEV",198
2023,"Orange","BMW","7 Series","PHEV",4
2023,"Orange","BMW","X5","PHEV",466
2023,"Orange","BMW","XM","PHEV",45
2023,"Orange","BMW","i4","Electric",917
2023,"Orange","BMW","i5","Electric",60
2023,"Orange","BMW","i7","Electric",120
2023,"Orange","BMW","iX","Electric",665
2023,"Orange","Bentley","Bentayga","PHEV",11
2023,"Orange","Bentley","Flying Spur","PHEV",4
2023,"Orange","Cadillac","LYRIQ","Electric",165
2023,"Orange","Chevrolet","Blazer EV","Electric",5
2023,"Orange","Chevrolet","Bolt EUV","Electric",828
2023,"Orange","Chevrolet","Bolt EV","Electric",346
